x, f1, f2
-43220.43, 1868005198.64, 1868178084.34
-40969.50, 1678500058.68, 1678663940.69
-28690.42, 823140074.09, 823254839.76
-12779.12, 163305955.24, 163357075.73
-24434.52, 597045848.57, 597143590.66
-25578.71, 654270639.21, 654372958.07
-70500.94, 4970381891.25, 4970663898.99
58667.57, 3441883614.49, 3441648948.21
-31399.88, 985952278.56, 986077882.07
53631.74, 2876363052.35, 2876148529.41
-87926.34, 7731041986.85, 7731393696.22
68424.09, 4681856013.35, 4681582320.99
-20321.39, 412958724.37, 413040013.91
50825.28, 2583209054.25, 2583005757.13
25445.54, 647475288.45, 647373510.30
78115.71, 6102063924.52, 6101751465.69
-11756.33, 138211323.21, 138258352.53
7378.95, 54448948.81, 54419437.00
80323.68, 6451893544.19, 6451572253.47
-24765.07, 613308778.74, 613407843.03
30413.78, 924998145.45, 924876494.32
54269.21, 2945147517.69, 2944930444.83
-81060.15, 6570747244.09, 6571071488.67
-31333.84, 981809615.62, 981934954.98
-6723.74, 45208636.16, 45235535.11
-30617.46, 937428731.44, 937551205.27
-30056.87, 903415300.44, 903535531.91
82167.52, 6751502145.07, 6751173478.97
73338.84, 5378586075.85, 5378292724.47
87574.15, 7669230936.87, 7668880644.29
29427.05, 865951043.59, 865833339.41
90952.58, 8272372141.97, 8272008335.65
-2707.38, 7329894.93, 7340728.44
16343.73, 267117416.75, 267052045.84
91594.46, 8389545290.12, 8389178916.28
-33707.69, 1136208203.62, 1136343038.37
-31211.89, 974182304.31, 974307155.88
-97852.22, 9575056679.28, 9575448092.15
-31959.03, 1021379391.89, 1021507231.99
-44740.09, 2001675482.05, 2001854446.40
50650.85, 2565508704.02, 2565306104.61
20399.69, 416147442.72, 416065847.95
-5730.65, 32840339.30, 32863265.90
-3618.38, 13092659.78, 13107137.30
53921.32, 2907508319.36, 2907292638.10
78679.41, 6190449172.15, 6190134458.52
81859.99, 6701057568.16, 6700730132.21
-86135.05, 7419246613.93, 7419591158.12
-72202.90, 5213258794.01, 5213547609.61
-88922.01, 7907123058.97, 7907478750.99
-68615.41, 4708074884.73, 4708349350.38
-11553.15, 133475326.27, 133521542.88
5430.70, 29492484.53, 29470765.74
-7520.88, 56563636.20, 56593723.72
6685.38, 44694325.56, 44667588.04
23621.30, 557965842.85, 557871361.65
-80267.61, 6442889695.87, 6443210770.32
-51861.50, 2689614784.56, 2689822234.54
28329.08, 802536842.68, 802423530.36
64527.14, 4163752225.49, 4163494120.92
-86770.02, 7529035886.50, 7529382970.57
5362.85, 28760163.28, 28738715.88
-12242.79, 149885928.81, 149934903.97
52233.02, 2728288242.93, 2728079314.85
93046.78, 8657703527.48, 8657331344.36
-50173.87, 2517416794.50, 2517617493.97
-2831.59, 8017921.51, 8029251.88
-9272.73, 85983482.46, 86020577.37
-90167.23, 8130129677.96, 8130490350.89
8636.34, 74586402.16, 74551860.79
-92390.94, 8536085114.95, 8536454682.70
-3003.93, 9023622.26, 9035642.00
-46381.06, 2151202938.86, 2151388467.10
-44136.98, 1948072959.71, 1948249511.62
-37838.15, 1431725362.30, 1431876718.89
-96576.90, 9327098124.68, 9327484436.29
-8627.17, 74428029.53, 74462542.20
65834.13, 4334132133.68, 4333868801.18
-80863.80, 6538954761.19, 6539278220.41
-63574.33, 4041695467.76, 4041949769.08
-81351.24, 6618024640.36, 6618350049.33
-12410.13, 154011423.18, 154061067.72
45020.02, 2026801851.25, 2026621775.18
10854.69, 117824252.08, 117780837.33
-65421.70, 4279998742.99, 4280260433.79
30035.93, 902156824.74, 902036685.04
-88314.07, 7799374816.09, 7799728076.37
-68598.60, 4705768489.84, 4706042888.25
-53151.67, 2825100107.82, 2825312718.51
82166.56, 6751343412.18, 6751014749.94
-18517.73, 342906140.22, 342980215.12
-87250.54, 7612656798.48, 7613005804.64
-97420.05, 9490665556.46, 9491055240.65
-79005.22, 6241824705.53, 6242140730.41
-39135.27, 1531569053.78, 1531725598.84
96019.32, 9219709146.62, 9219325073.36
-71983.34, 5181601829.90, 5181889767.27
90260.58, 8146972013.09, 8146610974.78
-85492.75, 7309010659.11, 7309352634.11
20851.38, 434780072.48, 434696670.96
68937.99, 4752446874.70, 4752171126.73
-445.60, 198555.61, 200341.99
-90472.36, 8185248004.89, 8185609898.33
-72609.09, 5272079431.63, 5272369871.98
-65656.42, 4310765204.54, 4311027834.21
-27825.96, 774283878.73, 774395186.56
26813.02, 718938249.07, 718831000.98
43112.05, 1858649217.38, 1858476773.16
10331.88, 106747750.31, 106706426.78
-642.95, 413379.45, 415955.23
53564.44, 2869149436.95, 2868935183.18
-7614.50, 57980663.00, 58011125.01
25816.08, 666469976.91, 666366716.59
63438.92, 4024497106.04, 4024243354.35
55651.49, 3097087939.73, 3096865337.78
-45620.05, 2081188594.14, 2081371078.33
98940.90, 9789302586.29, 9788906826.67
-29614.60, 877024449.94, 877142912.34
-55637.61, 3095543219.61, 3095765774.03
67880.14, 4607713514.11, 4607441997.55
-28709.65, 824244003.29, 824358845.89
63795.57, 4069874960.14, 4069619781.86
-24137.71, 582629197.30, 582725752.16
-50322.65, 2532369000.99, 2532570295.59
7355.01, 54096191.61, 54066775.56
-23314.44, 543563327.92, 543656589.70
78858.81, 6218712350.21, 6218396918.96
84066.84, 7067233815.17, 7066897551.80
-67351.52, 4536227491.98, 4536496902.07
10952.76, 119962942.30, 119919135.26
41754.79, 1743462537.41, 1743295522.24
76521.70, 5855570773.24, 5855264690.44
-65783.06, 4327410690.41, 4327673826.64
-48250.08, 2328069850.58, 2328262854.89
-47711.98, 2276433294.54, 2276624146.47
57743.59, 3334321969.51, 3334090999.15
85884.60, 7376163746.94, 7375820212.55
3553.49, 12627286.09, 12613076.13
48959.32, 2397015273.19, 2396819439.90
-6837.77, 46755162.91, 46782518.01
78282.09, 6128085543.64, 6127772419.28
80600.01, 6496362106.16, 6496039710.11
-94099.09, 8854638258.68, 8855014659.03
-12908.98, 166641675.09, 166693315.00
-71982.89, 5181536533.47, 5181824469.03
-39580.92, 1566649202.36, 1566807530.04
18354.07, 336872029.50, 336798617.20
62684.06, 3929291381.19, 3929040648.95
95380.29, 9097399920.31, 9097018403.15
91819.15, 8430756970.00, 8430389697.39
44884.40, 2014609612.11, 2014430078.50
21458.86, 460482768.14, 460396936.70
-53408.24, 2852439892.20, 2852653529.15
51343.75, 2636180408.01, 2635975037.02
-55555.16, 3086375742.65, 3086597967.29
-6228.91, 38799373.66, 38824293.32
-37693.45, 1420796311.40, 1420947089.21
-8610.20, 74135485.57, 74169930.35
53364.12, 2847728897.80, 2847515445.34
4063.86, 16514994.87, 16498743.41
-32465.23, 1053991132.86, 1054120997.78
8435.90, 71164376.00, 71130636.41
-98688.48, 9739415638.91, 9739810396.83
-72161.11, 5207225215.86, 5207513864.29
31333.48, 981787232.60, 981661902.67
-5314.09, 28239555.23, 28260815.60
-68817.43, 4735838648.67, 4736113922.39
-49957.05, 2495707040.44, 2495906872.65
11895.38, 141499977.75, 141452400.24
93142.14, 8675457666.24, 8675085101.69
-73633.91, 5421953215.84, 5422247755.49
-11362.37, 129103372.80, 129148826.27
-74720.14, 5583099446.86, 5583398331.43
-30714.66, 943390449.12, 943513311.77
63212.39, 3995806754.39, 3995553908.82
-53790.09, 2893374259.25, 2893589423.63
-87923.03, 7730459625.16, 7730811321.29
71027.91, 5044964340.85, 5044680233.20
-95566.15, 9132889049.11, 9133271317.71
16620.63, 276245415.03, 276178936.50
-42821.68, 1833696404.36, 1833867695.09
-73212.92, 5360132278.25, 5360425133.95
-69458.55, 4824490501.49, 4824768339.70
4414.76, 19490112.56, 19472457.51
74967.35, 5620103042.16, 5619803176.78
98874.63, 9776193141.55, 9775797647.01
58524.93, 3425167196.59, 3424933100.88
38147.92, 1455263493.38, 1455110905.72
303.00, 91808.16, 90600.16
76395.54, 5836278144.82, 5835972566.67
77181.63, 5957003237.67, 5956694515.17
-21017.26, 441725093.03, 441809166.06
50054.17, 2505420195.00, 2505219982.31
45027.71, 2027494959.79, 2027314852.94
9677.41, 93652350.39, 93613644.73
95131.54, 9050009961.48, 9049629439.32
92924.22, 8634910059.60, 8634538366.73
-66441.47, 4414469358.29, 4414735128.19
-80914.05, 6547083457.58, 6547407117.78
-62946.90, 3962311690.94, 3962563482.53
35373.86, 1251309892.37, 1251168400.94
-46715.81, 2182366616.92, 2182553484.15
54910.26, 3015136384.26, 3014916747.23
29841.06, 890488614.09, 890369253.86
96255.81, 9265181743.23, 9264796723.97
-26993.92, 728671934.18, 728779913.88
29485.11, 869371841.82, 869253905.37
-60836.61, 3701093427.40, 3701336777.85
54937.68, 3018148193.67, 3017928446.97
96930.93, 9395604832.19, 9395217112.48
-24283.46, 589686582.85, 589783720.71
46320.44, 2145582711.36, 2145397433.62
91165.68, 8311180549.61, 8310815890.91
39190.21, 1535872836.83, 1535716079.98
-31911.10, 1018318615.94, 1018446264.36
-95511.46, 9122439709.10, 9122821758.95
-52986.21, 2807538017.21, 2807749966.03
16997.33, 288909371.51, 288841386.17
40261.49, 1620987575.13, 1620826533.17
70306.03, 4942938134.23, 4942656914.10
-17904.27, 320562749.83, 320634370.90
65930.52, 4346833723.38, 4346570005.29
-73314.30, 5374987257.58, 5375280518.80
-43186.59, 1865081307.01, 1865254057.36
-9263.07, 85804509.92, 85841566.21
8251.19, 68082184.32, 68049183.55
-77341.82, 5981757392.21, 5982066763.49
14256.23, 203240162.77, 203183141.84
56872.35, 3234463747.81, 3234236262.43
-74421.61, 5538575788.65, 5538873479.08
78746.93, 6201079149.26, 6200764165.53
-34489.44, 1189521678.36, 1189659640.13
-40598.59, 1648245519.17, 1648407917.53
27602.76, 761912567.64, 761802160.58
-74286.78, 5518525943.19, 5518823094.32
-92255.78, 8511128762.60, 8511497789.72
23073.35, 532379701.66, 532287412.24
47025.96, 2211440540.77, 2211252440.95
-73727.45, 5435737048.40, 5436031962.20
-13109.42, 171856823.78, 171909265.45
94604.87, 8950081742.00, 8949703326.51
86673.51, 7512296641.80, 7511949951.78
39995.09, 1599607559.63, 1599447583.26
84884.12, 7205314209.02, 7204974676.53
-44137.73, 1948138915.53, 1948315470.44
-54839.10, 3007326428.58, 3007545788.96
-70456.34, 4964095342.60, 4964377171.94
-60974.97, 3717947151.21, 3718191055.10
-77464.20, 6000701542.26, 6001011403.04
-13129.61, 172386758.26, 172439280.71
1934.35, 3741719.51, 3733986.10
-10738.12, 115307312.10, 115350268.59
-49097.99, 2410612132.43, 2410808528.37
-35755.05, 1278423747.22, 1278566771.43
-55719.77, 3104693191.94, 3104916075.04
90754.68, 8236411353.03, 8236048338.33
53857.89, 2900672735.94, 2900457308.36
64162.19, 4116787043.52, 4116530398.75
-22525.38, 507392542.35, 507482647.86
11900.06, 141611321.09, 141563724.87
-30086.99, 905226671.55, 905347023.49
34170.72, 1167638168.94, 1167501490.06
415.87, 172945.62, 171286.15
-90481.51, 8186903096.61, 8187265026.64
81386.97, 6623839103.68, 6623513559.79
-65434.07, 4281617006.32, 4281878746.59
17497.81, 306173399.01, 306103411.77
-95930.27, 9202616742.51, 9203000467.59
-11085.71, 122892944.73, 122937291.57
-74016.57, 5478452735.77, 5478748806.05
46332.62, 2146711940.32, 2146526613.83
-83410.93, 6957383460.99, 6957717108.71
78375.63, 6142739056.85, 6142425558.33
-40089.49, 1607167444.92, 1607327806.89
83897.29, 7038754968.59, 7038419383.44
92338.47, 8526393440.37, 8526024090.48
-61229.45, 3749045443.95, 3749290365.74
23076.79, 532538017.91, 532445714.77
4702.21, 22110801.61, 22091996.76
-6255.30, 39128823.71, 39153848.93
-47404.06, 2247145105.24, 2247334725.48
2535.96, 6431107.77, 6420967.92
-89930.08, 8087419237.29, 8087778961.61
51904.56, 2694083740.04, 2693876125.79
54291.14, 2947527967.86, 2947310807.30
-35903.83, 1289084884.39, 1289228503.70
1045.46, 1092993.91, 1088816.06
46574.13, 2169149766.24, 2168963473.71
11457.94, 131284322.14, 131238494.39
-66327.54, 4399342431.47, 4399607745.62
87464.46, 7650031566.61, 7649681712.77
-12292.07, 151094938.88, 151144111.15
99852.26, 9970473087.05, 9970073682.03
94622.38, 8953395675.93, 8953017190.39
38702.26, 1497865000.04, 1497710195.00
-2790.75, 7788280.19, 7799447.19
67810.83, 4598308205.27, 4598036965.97
-25325.83, 641397572.44, 641498879.75
65296.93, 4263688871.53, 4263427687.82
-52298.43, 2735125761.88, 2735334959.60
2509.58, 6297984.93, 6287950.62
-81282.11, 6606781183.24, 6607106315.67
69174.67, 4785135484.09, 4784858789.40
-78848.62, 6217104175.75, 6217419574.21
88838.14, 7892214920.63, 7891859572.07
81001.00, 6561162351.48, 6560838351.47
-72992.24, 5327867306.00, 5328159278.97
-5527.50, 30553238.05, 30575352.04
62241.28, 3873976865.91, 3873727904.79
-31819.23, 1012463650.98, 1012590931.92
69958.98, 4894259061.97, 4893979230.04
-61794.04, 3818503190.35, 3818750370.50
-67269.04, 4525124119.07, 4525393199.24
-49904.21, 2490430461.13, 2490630081.98
29798.08, 887925573.39, 887806385.07
-44545.35, 1984287847.41, 1984466032.80
-36517.94, 1333560224.45, 1333706300.23
44836.98, 2010354598.22, 2010175254.31
30067.14, 904032906.02, 903912641.46
-8428.08, 71032543.42, 71066259.74
1993.02, 3972135.61, 3964167.53
-93223.17, 8690560353.68, 8690933250.38
86087.26, 7411016278.18, 7410671933.14
77856.90, 6061696558.56, 6061385134.96
-3374.40, 11386602.26, 11400103.87
-6068.86, 36831006.36, 36855285.79
30714.12, 943356872.36, 943234019.90
-16721.28, 279601082.39, 279667971.49
68353.31, 4672175453.10, 4671902043.84
-66490.66, 4421007982.45, 4421273949.09
50013.17, 2501317501.39, 2501117452.69
-48449.28, 2347332376.37, 2347526177.47
86434.19, 7470869803.54, 7470524070.77
8947.17, 80051762.54, 80015977.88
70740.67, 5004242690.38, 5003959731.69
-4159.38, 17300454.13, 17317095.66
60757.01, 3691413873.01, 3691170848.98
-36658.07, 1343813939.41, 1343960575.68
31807.96, 1011746073.56, 1011618845.74
49104.57, 2411258738.98, 2411062324.70
45589.58, 2078410239.24, 2078227884.90
-19989.49, 399579760.25, 399659722.21
-35389.46, 1252413662.02, 1252555223.84
-21407.66, 458288072.10, 458373706.76
53028.61, 2812033950.32, 2811821839.86
45526.61, 2072672493.07, 2072490390.61
29376.93, 863004152.01, 862886648.28
61737.83, 3811560041.21, 3811313093.88
24173.36, 584351497.74, 584254808.28
-11127.89, 123829877.76, 123874393.31
-64088.55, 4107342553.85, 4107598912.06
-59997.47, 3599696460.71, 3599936454.60
95011.15, 9027118569.31, 9026738528.71
69174.34, 4785089308.11, 4784812614.75
-29232.90, 854562453.78, 854679389.38
-12945.39, 167583070.62, 167634856.17
19177.52, 367777091.03, 367700384.97
-75427.89, 5689366025.17, 5689667740.72
60221.32, 3626607941.59, 3626367060.29
-44566.09, 1986136134.10, 1986314402.45
51893.51, 2692936031.37, 2692728461.34
84041.46, 7062966524.99, 7062630363.16
51479.09, 2650097114.79, 2649891202.41
79803.41, 6368584826.04, 6368265616.39
77782.67, 6050144290.69, 6049833164.00
87116.16, 7589225000.21, 7588876539.58
-18782.17, 352769738.05, 352844870.71
-9876.39, 97542997.43, 97582506.98
-18143.89, 329200586.42, 329273165.96
79829.85, 6372804650.65, 6372485335.26
-8034.41, 64551765.56, 64583907.20
-39609.49, 1568911621.17, 1569070063.13
20264.79, 410661888.09, 410580832.91
-59131.33, 3496514689.84, 3496751219.18
37389.25, 1397955976.77, 1397806423.78
12316.41, 151694016.77, 151644755.12
-77308.66, 5976629347.45, 5976938586.10
95641.05, 9147209821.90, 9146827261.71
-25518.97, 651217758.80, 651319838.67
-81200.28, 6593485418.26, 6593810223.38
-91644.18, 8398654853.52, 8399021434.22
-69815.57, 4874213680.96, 4874492947.24
94020.38, 8839831732.00, 8839455654.49
-56897.91, 3237372045.38, 3237599641.01
-98771.32, 9755773779.01, 9756168868.29
-57582.39, 3315731795.48, 3315962129.05
-77703.43, 6037822464.15, 6038133281.86
75735.43, 5735855073.77, 5735552136.06
-54165.93, 2933947764.46, 2934164432.17
13682.73, 187217038.08, 187162311.16
87588.97, 7671826889.97, 7671476538.11
-54045.19, 2920882202.80, 2921098387.55
25589.61, 654828173.58, 654725819.14
-25944.97, 673141650.88, 673245434.77
-65908.50, 4343930296.20, 4344193934.20
-22044.70, 485968727.53, 486056910.32
-38482.75, 1480922354.39, 1481076289.41
19433.24, 377650697.06, 377572968.12
-63756.25, 4064859250.69, 4065114279.69
60455.44, 3654859669.15, 3654617851.40
-8894.61, 79114055.43, 79149637.87
-76281.66, 5818891779.05, 5819196909.70
39408.34, 1553017582.80, 1552859953.43
93288.69, 8702779448.94, 8702406298.18
64470.42, 4156434576.69, 4156176699.02
-13570.79, 184166354.85, 184220642.01
44362.43, 1968025314.60, 1967847868.88
32919.70, 1083706422.37, 1083574747.58
48376.65, 2340300562.21, 2340107059.60
59866.10, 3583949772.42, 3583710312.03
-3730.41, 13915923.50, 13930849.12
-54808.53, 3003974417.78, 3004193655.88
-22276.57, 496245574.45, 496334684.74
-4669.59, 21805107.43, 21823789.80
1643.46, 2700956.43, 2694386.60
-40167.05, 1613392299.89, 1613552972.11
-74461.95, 5544581899.77, 5544879751.56
-23413.01, 548169049.94, 548262705.98
-2377.27, 5651434.90, 5660948.00
-58983.14, 3479010875.35, 3479246811.92
12713.74, 161639103.36, 161588252.41
-5373.60, 28875530.11, 28897028.49
-96092.66, 9233798425.32, 9234182799.94
764.79, 584911.07, 581855.89
-15676.81, 245762356.69, 245825067.93
49162.11, 2416912613.42, 2416715969.00
-12216.61, 149245638.54, 149294508.99
-76264.64, 5816294758.78, 5816599821.33
36566.65, 1337119879.65, 1336973617.05
52947.22, 2803408564.51, 2803196779.61
-61009.90, 3722207752.94, 3722451796.54
-37825.69, 1430782738.84, 1430934045.59
-78835.69, 6215066218.39, 6215381565.15
32804.26, 1076119404.25, 1075988191.21
-13358.65, 178453629.00, 178507067.61
35770.01, 1279493300.08, 1279350224.05
-76813.68, 5900340731.91, 5900647990.61
65464.67, 4285622751.61, 4285360896.94
40624.98, 1650388973.34, 1650226477.42
-3826.07, 14638783.05, 14654091.32
44582.98, 1987641928.89, 1987463600.98
14262.71, 203424984.31, 203367937.46
45582.79, 2077791035.60, 2077608708.42
21438.31, 459601257.52, 459515508.27
-83259.77, 6932189618.70, 6932522661.78
68624.04, 4709259319.25, 4708984827.08
-44454.61, 1976211991.80, 1976389814.23
28995.85, 840759601.11, 840643621.69
-85466.79, 7304572038.79, 7304913909.94
-78552.26, 6170457711.14, 6170771924.19
41296.58, 1705407734.86, 1705242552.53
-8540.66, 72942827.67, 72976994.30
60742.13, 3689606485.04, 3689363520.52
-13115.14, 172006900.68, 172059365.25
33569.70, 1126925046.98, 1126790772.17
31204.55, 973724084.61, 973599270.40
65253.70, 4258045837.45, 4257784826.63
-46771.07, 2187532942.30, 2187720030.58
-13774.68, 189741677.24, 189796779.94
57916.03, 3354266364.93, 3354034704.81
-47278.60, 2235265810.18, 2235454928.57
-30355.33, 921445915.67, 921567340.98
-91572.25, 8385477308.67, 8385843601.67
11338.79, 128568147.22, 128522796.06
11506.63, 132402512.33, 132356489.82
-44316.30, 1963934655.27, 1964111924.48
-4014.45, 16115821.58, 16131883.39
-17707.59, 313558582.23, 313629416.57
-52032.37, 2707367025.97, 2707575159.43
78176.43, 6111554008.15, 6111241306.43
30437.69, 926452703.77, 926330957.03
