f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,=digit_value
340.33,-358.01,-716.45,720.24,1203.3,-266.98,246.85,-583.29,477.54,-400.81,9_value
592.2,-327.46,184.69,-246.9,816.99,-184.48,184.85,-76.811,870.39,38.627,9_value
421.06,664.89,-973.72,684.71,1048.6,-588.51,27.388,-292.77,579.53,272.72,8_value
513.93,-334.94,-238.66,3.4638,140.06,-323.16,239.96,-53.143,689.25,-8.1586,9_value
722.84,-176.51,191.81,293,1214.4,-690.98,525.61,-217.17,597.93,63.364,8_value
426.71,103.9,-474.64,871.31,1327.8,-204.31,677.13,-547.89,185.87,205.7,8_value
595.68,291.48,-845.19,861.01,1300.3,-387.97,487.49,-565.06,-95.796,-167.83,8_value
368.85,-299.49,251.13,650.01,1018.9,462.57,140.76,-130.92,567.97,252.77,9_value
298.59,-470.12,-545.74,990.96,773.49,-192.75,588.39,-85.832,365.01,-575.34,9_value
882.3,-949.43,319.31,-33.698,1223.3,-266.46,490.45,114.83,570.52,549.53,9_value
422.74,-189.62,-890.29,815.69,1271.8,-353.61,200.4,-309.63,633.2,-368.69,9_value
1247.7,-1038.9,-154.32,572.48,1165.1,-459.88,500.03,-334.18,265.36,689.3,9_value
9.964,-96.058,-495.09,811.2,818.89,-269.28,581.36,-77.233,592.96,-467.4,9_value
809.1,-525.42,-760.73,1010.4,955.01,-190.95,404.29,9.5184,399.43,-482.55,9_value
503.23,423.85,-1086.6,602.83,848.17,-362.71,133.78,-227.05,535.89,7.0648,8_value
646.54,162.13,-430.8,807.08,1204.8,-595.86,533.22,190.78,-74.173,271.87,8_value
494.26,-64.828,-882.35,1018.5,990.81,-398.94,367.11,-11.349,734.46,-592.35,9_value
137.61,-287.7,-242.59,677.62,778.36,189.41,689.38,-174.4,137.77,-224.51,9_value
1234.5,27.763,423.52,260.46,1377.7,-405.07,372.33,-386.61,471.27,69.838,8_value
933.84,-573.32,265.49,-261.86,1040.8,-507.85,366.36,560.51,552.24,32.066,9_value
550.34,369.13,-697.79,1083.7,1159.7,-433.47,188.83,-590.75,389.89,125.32,8_value
1445.4,-979.74,169.33,-289.29,945.8,-258.45,431.12,211.21,693.85,466.86,9_value
348.19,-354.04,54.775,520.76,984.48,-241.11,601.2,-551.44,277.03,-47.873,9_value
752.16,-659.64,492.78,203.93,1242.3,-357.95,79.663,166.99,450.6,385.8,9_value
608.52,171.89,-390.6,756.84,1209.9,-305.92,156.8,-770.76,91.602,140.43,8_value
261.03,-513.96,-353.37,655.97,1091.3,-202.59,467.46,-564.53,348.13,-8.762,9_value
566.73,661.39,-629.92,1116.4,1475.7,-360.39,483.29,-356.44,153.1,424.37,8_value
258.18,-428.14,-333.95,853.59,1063.4,-48.069,457.65,-522.26,373.9,-252.62,9_value
363.99,-63.846,200.14,375.35,962.41,-211.34,416.31,-369.19,425.43,265.25,8_value
1781,195.53,372.77,1104,402.96,-207.22,852.88,368.77,685.84,11.767,9_value
1252.7,-760.76,-874.33,654.69,828.71,73.949,782.48,-77.321,221.97,225.59,9_value
974.08,-855.56,14.126,357.39,1629.1,-108.18,435.19,-134.45,846.78,754.39,9_value
744.19,-916.51,-408.04,578.43,1151.6,-176.25,515.03,-166.75,148.11,462.68,9_value
641.77,105.52,-453.46,959.88,1528.2,-318.14,323.42,-752.6,140.19,-39.241,8_value
528.68,-590.83,-19.573,332.19,1042.7,46.852,137.49,-194.3,205.29,476.9,9_value
62.012,-312.94,-321.61,865.01,943.06,-117.83,609.23,-271.78,636.97,-447.91,9_value
744.63,-495.24,245.5,-75.198,626.21,-205.18,291.78,173.16,90.388,389.25,9_value
370.05,-780.73,-88.313,660.29,1042.6,-70.366,279.24,-152.88,374.28,336.67,9_value
190.45,-407.72,-103.74,809.85,1028.8,226.77,332.03,-54.767,426.33,155.27,9_value
536.52,-512.97,44.838,-133.35,974.14,-209.65,808.97,-45.908,426.6,263.49,9_value
517.42,-937.63,-210.6,539.24,1078.6,212.89,339.28,-79.871,457.16,444.22,9_value
762.76,370.8,-556.11,1050.4,1430.2,-575.06,192.86,-608.57,199.72,112.04,8_value
871.48,-915.87,77.373,157.73,1044.6,-193.91,316.79,114.38,558.91,483.01,9_value
503.39,386.97,-675.41,1141.9,1307.5,-347.48,260.35,-537.92,378.28,198.31,8_value
502.5,-901.93,-298.51,516.38,991.57,-107.68,395.01,-79.11,317.43,363.96,9_value
1008.5,-933.35,-188.17,461.58,983.92,-136.82,340.57,-24.631,544.9,537.11,9_value
354.46,439.89,-721.4,642.51,998.94,-601.27,50.837,174.34,910.7,29.965,8_value
911.84,-213.6,-1033.9,929.23,1054.7,-430.01,244.05,-701.8,715.27,40.773,8_value
996.3,475.65,50.406,569.64,1796,-131.92,438.56,-155.15,70.832,-63.552,8_value
233.76,581.98,-461.35,1054.9,1132.9,-321.93,379.94,-219.64,629.76,580.23,8_value
717.98,204.88,-845.09,1119.7,745.87,-184.35,171.44,-64.165,709.64,151.3,8_value
391.33,369.28,-565.02,1074.2,1343.5,-353.22,352.46,-459.25,318.63,283.03,8_value
780.16,486.62,34.095,935.57,1635.4,-325.72,405.07,-615.89,243.61,460.24,8_value
797.74,441.92,-527.5,1140.4,1379.9,-319.23,78.934,-172.51,47.104,563.45,8_value
575.2,23.223,123.47,863.35,1480.9,-446.42,708.27,-673.37,204.37,151.46,8_value
1233.6,410.86,691.3,504.85,1353.2,-643.06,152.79,-194.95,708.23,-21.579,8_value
617.17,233.63,-643.97,781.57,1318.3,-390.1,608.68,-764.81,36.91,-215.32,8_value
757.52,-1045,-166.76,166.65,1393.7,-188.59,503.22,10.47,830.63,573.83,9_value
391.07,-179.13,-230.75,506.08,682.06,-288.39,197.56,-536.2,254.92,89.125,8_value
386.04,-997.71,-457.4,700.65,1103.2,-202.13,728.37,-205.13,389.86,-42.592,9_value
1029.6,-416.19,486.69,-224.31,1310.7,-265.43,425.88,232.13,717.69,268.57,9_value
1224.2,-842.97,221.58,-132.73,1662.5,24.192,573.8,54.663,1315.7,-218.01,9_value
183.47,-172.12,-84.66,453.9,779.27,295.16,16.511,-86.214,209.13,197.87,9_value
863.41,154.68,-68.215,1040.8,2002,-467.61,490.87,-436.49,322.74,435.6,8_value
822.27,-974.38,283.86,429.15,1236.2,7.9372,210.66,71.197,756.88,313.6,9_value
1108,200.17,-544.19,990.9,1311.6,-131.02,-46.552,-402.16,-38.199,374.58,8_value
1734.5,452.91,-1508.6,929.82,1642.8,-280.41,688.42,-343.16,147.71,162.22,8_value
457.44,254.51,-321.08,723.9,751.71,72.825,719.49,-684.42,1177.9,-327.88,9_value
399.71,-533.24,62.469,608.71,1109,263.97,169.57,135.31,812.15,388.42,9_value
702.94,-758.63,-39.677,417.87,1090.3,46.131,227.85,-181.05,80.825,490.88,9_value
802.48,-989.25,-57.67,341.59,1113.4,-97.661,193.1,-4.3703,681.28,442.95,9_value
852.57,301.68,-1170.3,1353.3,1335.9,-434.57,395.34,-314.62,356.31,17.124,8_value
166.16,-410.06,-569.69,1191.2,1041.6,-113.94,842.28,0.7848,644.29,-506.51,9_value
668.49,100.64,-714.86,1035.3,1517.9,-544.57,827.21,-711.08,61.381,-246.57,8_value
392.87,-830.57,33.844,873.03,1031.7,51.616,617,-266.23,313.73,115.48,9_value
488.2,-851.11,-171.71,1356.8,1279.7,-141.92,813.61,-113.59,938.13,-93.57,9_value
846.41,-871.89,227.13,163.65,1065.2,-226.25,154.06,414.87,1081.9,164.4,9_value
865.51,382.17,86.091,578.13,1443.2,397.81,322.52,-26.727,267.05,189.68,8_value
732.88,-979.31,-106.94,738.12,836.38,41.237,315.58,-182.83,625.51,683.88,9_value
-29.09,-256.02,-203.64,1047.1,873.05,119.8,772.28,43.53,553.4,-140.66,9_value
224.98,-533.76,-253.92,823.6,1366.6,287.27,654.31,-514.66,586.27,161.21,9_value
1141.2,-572.25,997.06,403.76,1278.5,124.72,329.96,458.54,724.7,-15.871,9_value
710.78,537.39,-314.48,1239,1744.5,-354.49,599.7,-504.32,528.98,601.88,8_value
1063.4,-490.2,198.19,838.55,1962.9,210.37,981.25,-211.75,751.93,193.92,8_value
329.43,-772.86,29.884,992.63,1163.1,199.01,564.97,-168.5,619.17,221.99,9_value
1052.6,-638.63,129.33,450.46,939.48,382.59,-131.52,285.09,1229.7,31.236,9_value
489.13,-762.99,-241.03,186,1095.8,65.347,275.37,-19.638,611.66,293.79,9_value
365.03,-524.27,114.26,219.56,1236.4,66.825,346.35,-252.67,516.23,221.86,9_value
927.9,773.64,373.02,581.1,1466.2,161.76,709.99,217.66,715.7,44.715,8_value
724.47,604.61,609.63,426.93,1306,-256.26,404.4,-231.71,525.98,57.712,8_value
414.24,-625.69,167.76,524.2,510.67,225.27,406.73,157.42,472.66,284.7,9_value
926.56,18.765,613.95,104.7,1384.3,-677.64,617.22,-314.78,757.21,-367.31,8_value
916.76,-525.69,550.88,221.82,1620,-32.615,343.73,-176.63,991.41,519.4,9_value
820.15,378.31,-610.17,1336.3,1505.2,-27.626,386.16,-671.04,326.27,601.39,8_value
871.84,-3.3352,465.57,270.28,1588.4,-566.68,613.52,-372.27,650.75,260.05,8_value
226.6,-396.39,-387.35,820.75,919.78,11.124,254.44,-55.495,324.59,-271.93,9_value
513.56,329.12,-146.79,1182.4,1544.4,-212.93,797.36,-553.06,499.99,541.69,8_value
895.72,-44.68,198.22,426.81,1281.4,-646.04,362.07,-677.42,277.04,275.9,8_value
1687.9,466.34,-34.527,706.25,1882.6,-108.14,110.98,-192.43,468.82,271.86,8_value
356.11,46.058,323.93,462.32,1158.6,198.1,878.18,-20.326,257.48,312.53,8_value
715.55,-956.03,-550.58,1107.2,1462.8,117.52,440.89,12.1,832.5,120.52,9_value
413.69,-778.45,-205.4,746.36,984.63,110.83,293.81,-211.93,189.47,141.69,9_value
619.99,306.97,-808.39,1248.7,1424.4,-421.63,245.27,-159.9,296.89,370.51,8_value
892.4,588.27,-109.71,838.06,1785.5,155.26,447.93,-201.09,204.4,436.32,8_value
581.16,-617.31,309.41,222.55,901.21,-239.31,107.31,83.755,396.46,240.25,9_value
1045.2,236.31,92.126,932.42,1946.2,-589.05,194.09,-617.94,291.19,324.73,8_value
714.04,377.01,-439.04,1100.6,1662.1,-251.98,170.09,-382.27,459.82,399.7,8_value
789.03,540.59,629.03,49.414,1026.3,-311.63,591.13,-101.17,750.83,-361.42,8_value
168.51,606.24,-562.73,486.79,1014.6,-484.61,416.02,-228.86,263.68,87.277,8_value
1512,134.02,-717.83,1697.9,1860.3,-386.13,480.53,-228.65,635.57,499.45,8_value
781.01,-120.8,-36.653,821.85,1702.8,-338.88,172.56,-536.24,520.83,425.07,8_value
307.67,-540.54,-328.77,1004.9,1192.4,68.109,468.79,-346.38,249.77,12.814,9_value
363.95,-625.37,-331.48,743.06,1120.6,-273.7,450.19,-455.15,242.97,-194.1,9_value
985.17,294.91,-13.334,800.81,1654.1,-274.97,175.07,-379.99,239.41,536.81,8_value
452.96,-585.64,-137.24,864.98,1281.8,-403.26,655.75,-581.43,199.73,-216.14,9_value
601.64,555.29,342.5,488.82,1486.1,177.52,688.16,-166.99,501.11,290.07,8_value
1325.4,-317.77,-707.77,529.83,1400,-441.92,162.35,-561.5,399.4,472.29,8_value
994.12,-863,-923.83,913.37,1102.8,113.31,608.59,-86.431,520.02,245.89,9_value
712.92,-116.13,241.78,548.18,1492.2,-510.27,549.12,-472.56,384.58,51.29,8_value
451.03,-602.93,-167.89,973.03,798.7,-414.53,691.57,-126.4,310.4,-355.37,9_value
208.82,-210.04,255.83,888.67,1001.2,295.24,733.89,-329.85,450.92,323.72,9_value
749.81,-610.56,-225.69,907.24,1597.6,-379.33,787.54,-813.73,495.58,38.684,8_value
783.41,198.05,404.73,482.78,1640.1,-449.01,395.48,-442.12,562.31,453.02,8_value
588.79,513.18,370.2,223.64,1135.3,-342.05,117.85,-63.679,678.72,-48.659,8_value
990.48,77.057,-562.26,988.31,1442.5,-313.23,-123.6,-559.39,152.54,577.56,8_value
846.37,-822.94,-27.517,1114.1,1455.8,-235.7,856.94,-457.2,510.78,98.82,8_value
633.13,-993.27,124.03,403.73,1213.4,-311.58,673.86,-166.36,328.7,452.19,9_value
946.99,40.765,-89.372,283.19,1119.8,-84.856,-145.59,-454.5,-114.07,58.997,8_value
514.61,122.32,85.049,788.76,1493.5,-355.91,467.74,-536.78,567.88,545.51,8_value
531.1,-708.21,302.77,697.94,1052.6,126.26,333.24,32.285,432.29,278.45,9_value
483.2,-763.44,-226.98,644.64,1196.8,-57.741,671.4,-248.6,232.43,378.45,9_value
377.77,-725.97,4.605,638.26,1359.7,-3.8065,520.21,-425.73,515.93,571.9,9_value
983.12,-205.53,-333.07,350.52,1582,-732.35,464.83,-392.96,280.14,16.464,8_value
884.94,-87.851,28.801,483.78,1611.2,-800.96,460.3,-288.53,555.48,84.198,8_value
883.01,98.417,245.29,390.32,1459.5,-471.67,300.07,-429.5,158.73,-118.8,8_value
781.65,-823.6,-577.98,647.52,1152,-672.65,800.12,-477.45,192.47,-94.157,9_value
993.98,-24.782,105.48,701.2,1601.1,-539.09,150.67,-575.23,206.84,358.09,8_value
775.46,-907.72,207.15,880.31,1198.7,-213.55,611.7,-67.605,229.6,195.43,9_value
588.47,-199.31,180.56,362.24,871.5,-165.46,132.76,-43.239,938.35,562.28,9_value
611.19,-496.53,579.88,-61.11,1281.1,-254.71,402.73,225.73,994.65,327.58,9_value
613.01,216.53,409.27,389.47,1658.8,-518.75,513.21,-492.34,561.91,98.326,8_value
792.62,-980.68,72.632,512.72,1345.9,-343.04,394.41,-238.42,248.36,606.88,9_value
870.77,607.17,162.62,61.097,1173,178.47,268.15,59.75,497.46,-38.744,8_value
711.51,520.89,243.46,434.78,1492.2,-206.54,260.25,-413.22,442.97,217.83,8_value
837.54,-760.22,342.02,-24.826,1010.4,-387.43,352.19,306.18,666.78,353.57,9_value
641.94,-1173.9,-201.68,457.15,1051.9,-352.59,689.52,-128.03,339.38,411.58,9_value
503.48,-853.31,-6.8709,754.76,1275.2,-50.208,743.44,-346.43,253.27,139.65,9_value
479.78,342.31,-1038.1,649.17,906.68,-430.71,297.42,-49.967,837.4,93.196,8_value
451.29,-348.51,-564.2,1027.5,1288.7,-418.14,698.63,-578.41,323.93,-568.33,9_value
681.01,251.77,-1245.7,879.47,1340.6,-441.61,775.82,-312.66,417.49,-43.768,8_value
445.27,-478.28,255.59,15.995,1284,-159.2,557.96,-145.61,691.57,554.52,9_value
321.2,172.9,-945.04,366.43,783.47,-328.2,359.2,55.116,791.72,57.805,8_value
414,-620.41,-369.36,618.4,788.02,165.5,166.74,-41.771,240.92,52.019,9_value
482.16,-44.427,-807.53,858.46,983.83,-354.29,447.99,-85.174,329.56,-367.27,9_value
1077.9,392.29,478.98,799.76,1696.1,-434.86,376.58,-104.97,612.16,292.17,8_value
631.44,377.88,-657.12,905.64,1078.1,-387.99,-71.789,214.81,379.83,537.76,8_value
505.36,365.66,-1157.7,698.85,873.61,-387.6,316.87,54.233,908.83,-31.586,8_value
208.69,173.43,-287.33,584.22,803.4,-239.56,482.76,-372.06,-44.299,-70.414,8_value
686.21,-245.71,-946.58,965.92,841.5,-32.134,371.59,-58.167,517.36,-387.87,9_value
410.39,388.87,-509.43,522.99,1148.2,-126.51,261.11,8.1126,152.65,57.688,8_value
624.56,173.65,402.37,446.99,1264.4,-87.358,52.08,-222.4,309.49,-38.135,8_value
488.53,-416.3,163.38,407.86,954.02,228.92,-16.042,-214,187.37,125.2,9_value
904.98,141.06,217.64,641.99,1839.8,-244.12,1085.6,-269.83,866.38,291.62,8_value
678.5,323.62,-995.28,1002.4,1041.2,-269.37,399.94,-383.1,237.35,-47.759,8_value
563.16,221.02,-1132.9,698.29,858.85,-158.3,294.85,11.563,712.17,70.642,8_value
267.37,179.12,-733.85,38.324,691.95,-155.57,314.15,65.116,757.37,-6.3854,8_value
222.82,-326.17,221.75,786.96,1074,8.2391,568.17,-159.25,409.6,120.76,9_value
190.41,-397.86,-72.979,530.18,763.87,213.41,394.69,-197.07,86.462,300.96,9_value
157.72,218.51,247.8,614.8,935.12,-153.2,878.7,-253.8,316.09,178.96,8_value
27.476,324.52,-308.93,592.09,1038.4,-28.208,895.89,-495.71,460.04,-61.905,8_value
686.43,-826.14,-888.58,970.2,1061.2,-269.25,506.45,-278.61,596.81,-461.28,9_value
865.96,-1083.6,-79.7,535.76,926.04,-98.496,566.62,38.193,366.46,265.65,9_value
544.72,-251.13,-717.77,916.2,1094.9,-248.66,574.08,-358.81,290.85,-424.48,9_value
536.44,-359.51,-848.54,1199.8,1163.7,-302.32,587.48,-329.86,466.94,-603.32,9_value
966.24,3.1167,-940.42,976.35,1286.1,-180.81,399.92,-618.29,-8.9048,76.052,8_value
671.29,510.61,414.39,595.52,1502.4,-67.893,487.54,63.488,501.12,382.08,8_value
829.36,317.39,546.72,734.06,1705.3,147.71,832.65,-9.1047,1008.7,266.35,8_value
420.77,-312.98,-775.05,1166,1149.5,-193.69,586.23,-321.87,392.17,-583.51,9_value
674.97,292.75,-817.93,870.63,1510.4,-332.42,452.29,-295.28,-14.786,58.963,8_value
541.53,-373.26,-596.31,932.68,1026.2,-101.55,519.1,-457.89,227.54,-473.78,9_value
589.77,341.34,-1097.8,1159.2,1027.6,-324.21,373.46,-92.901,463.25,140.14,8_value
81.075,-338.82,-238.75,662.24,1117.9,258.33,448.99,-240.25,454.85,199.97,9_value
827.63,-474.03,-880.53,1055.2,1152.3,-398.43,552.8,-464.49,266.62,-414.17,9_value
778.7,-196.47,-1165.2,904.83,1084.9,-192.19,354.8,-315.33,597.37,-271.83,9_value
478.2,91.399,-1064.7,504.54,781.94,-288.46,273.25,-39.11,815.58,-112.61,8_value
692.34,-12.009,-880.73,922.95,1087,-468.01,310.31,-462.98,357.1,-229,9_value
630.6,-806.6,282.38,591.55,1260.3,127.02,152.25,98.588,699.67,328.66,9_value
1534.8,185.36,-197.01,1068.9,1756.6,-455.72,-14.013,-115.23,152.4,185.45,8_value
789.03,-912.83,-140.07,1046,868.98,-165.2,715,-30.182,306.1,-151.11,9_value
1182.4,448.63,-310.35,657.84,1121.5,-229.55,522.99,86.28,-50.64,353.57,8_value
211.57,-307.56,-705.89,962.66,759.7,-423.55,615.22,-199.93,464.93,-494.83,9_value
1293.6,104.03,-76.583,1152.8,2100,-349.49,955.29,105.83,541.24,596.97,8_value
40.283,-294.12,-256.1,801.71,918.64,482.96,727.49,-290.73,327.53,203.28,9_value
244.7,157.72,-390.45,781.87,856.9,-163.09,138.31,-90.042,493.82,146.58,8_value
705.78,606.12,-624.94,1099.1,1084.3,-165,217.11,116.02,227.94,492.8,8_value
364.81,-349.63,-541.05,816.06,1128.6,-435.47,607.81,-520.51,234.32,-529.58,9_value
342.04,458.82,147.94,756.57,1233.9,49.368,709.74,-321.81,468.42,672.38,8_value
1151.9,-793.86,-895.55,687.7,775.25,125.59,707.2,-333.31,325.43,140.3,9_value
1355.5,300.26,135.78,216.05,757.13,-552.38,43.936,-230.28,398.91,-149.32,8_value
788,-516.24,758.77,285.19,1417.6,-224.54,305.06,202.72,854.19,357.86,9_value
618,-913.01,-258.82,1194,956.94,-181.68,577.09,-46.731,571.06,-139.47,9_value
236.7,-625.68,-630.64,911.01,1100.5,-319.97,658.86,-456.58,560.5,-394.46,9_value
458.98,281.25,-609,654.11,816.3,-278.21,439.99,-401.59,106.33,27.889,8_value
630.16,487.48,477.62,287.88,1219.3,-140.65,527.3,131.41,530.58,-59.856,8_value
595.12,-580.76,-427.49,1031.3,1086.5,-92.662,710.05,-292.92,177.66,-495.85,9_value
806.47,305.5,580.77,774.18,1471.2,-393.71,474.49,-126.09,578.4,232.81,8_value
757.06,638.9,-393.24,1032.9,1366.8,-130.24,316.04,53.744,223.22,564.97,8_value
1245.7,711.94,-333.9,521.14,1446,-327.27,323.5,154.6,-91.843,87.446,8_value
901.05,248.42,464.14,180.36,1038.9,395.88,618.74,281.98,998.56,-397.08,8_value
1316.8,298.02,-240.33,1285.8,1627.5,-262.2,-10.948,-278.19,277.68,428.18,8_value
1143.2,214.81,-413.85,1144.3,1454.6,-280.82,181.32,-390,27.053,544.04,8_value
993,320.33,-443.18,633.83,1610,140.38,534.7,-33.47,-46.059,249.64,8_value
800.08,-381.76,80.751,22.535,1311,-45.716,477.58,-404.87,1233.7,-26.749,9_value
980.8,-825.56,-98.043,774.19,1046.5,-230.92,406.34,-210.39,111.13,112.84,9_value
599.97,-19.988,-580.42,1103.1,1366.4,-272.05,411.64,-639.67,166.14,134.44,8_value
1413.8,-537.09,430.13,-87.841,977.36,-730.85,449.28,-150.07,1120.4,-32.62,9_value
545.42,-518.01,-684.54,1040.8,1019.6,-632.85,482.39,-266.42,780.02,-512.75,9_value
469.55,-679.78,166.95,1010.8,981.7,224.72,634.97,93.482,679.13,281.65,9_value
321.24,-469.26,439.03,409.26,890.6,72.774,313.99,-62.997,528.17,290.39,9_value
668.44,-338.17,-906.79,347.34,874.33,-676.55,66.002,-169.8,907.03,-115.89,9_value
1490,322.71,-287.83,1202.9,1064,104.77,6.9826,-127.19,802.24,557.18,8_value
1187.4,-865.76,438.57,217.92,1179.6,83.9,336.17,-44.647,1020.7,235.53,9_value
496.84,-577.23,109.14,741.32,766.07,546.51,419.91,-2.9919,741.25,356.25,9_value
467.12,229.16,-531.51,468.26,711.77,-102.8,49.579,-312.68,-33.286,37.809,8_value
1023.3,-809.16,72.004,345.7,727.54,140.17,708.29,14.305,579.37,324.56,9_value
1496.2,406.85,52.54,832.75,1237.1,-482.07,194.02,-58.13,723.2,-175.07,8_value
1106.1,-676,524.63,275.66,990.81,218.25,192.21,191.87,788.4,157.21,9_value
905.53,-866.97,-566.2,910.94,1035,-81.185,607.99,-315.51,563.4,-69.132,9_value
950.43,-795.92,-779.83,996.96,1054.8,189.27,350.71,-174.24,690.21,132.67,9_value
700.96,-543.05,-369.79,1317.2,1091.4,-114.23,642.76,-102.43,162.74,-373.68,9_value
1389.5,16.889,92.502,-374.07,294.19,-427.28,332.71,161.92,238.59,175.14,9_value
1288.6,-724.35,621.43,-28.303,1237.3,-331.6,191.5,30.557,796.15,77.908,9_value
857.35,160.97,114.16,279.42,1430.1,-327.38,-162.14,-234.06,733.78,-161.27,8_value
1120.2,-16.693,-578.72,870.49,1520.6,-483.38,503.15,-1035.7,219.73,34.952,8_value
1378.8,-618.87,591.27,296.13,1063.7,-50.012,493.78,-66.627,821.59,395.76,9_value
1003.8,-823.49,-85.559,673.88,1059.6,298.32,299.33,-263.27,403.23,381.38,9_value
1735.6,254.03,-34.211,627.74,1085,55.661,-25.386,-425.14,355.54,-276.47,8_value
535.85,-348.1,-395.84,953.37,1182.6,-549.53,214.66,-573.96,410.52,22.154,8_value
757.18,-198.29,-498.87,444.26,472.85,-388.24,382.48,-422.59,626.6,178.12,8_value
1685.6,418.76,329.3,586.6,774.36,-382.84,170.62,-317.4,582.5,-645.34,8_value
81.957,-238.01,-172.32,737.39,606.51,166.95,484.78,-209.69,647.66,-60.368,9_value
839.15,-296.42,-973.12,823.37,873.35,12.637,325.54,68.943,1091.2,306.77,8_value
1091.4,-811.32,91.776,1030.4,1228.1,264.79,374.03,-117.91,561.64,166.24,9_value
777.56,-538.67,-1035.5,965.95,1193.1,-546.79,533.36,-459.64,668.66,-531.25,9_value
1001.2,122.14,-554.71,1076.7,955.3,-5.5573,-171.26,-196.31,305.11,305.58,8_value
1293.3,-99.778,-221.07,-123.67,395.98,-483.13,662.37,221.04,183.43,228.35,9_value
995.62,637.66,598.4,653.33,1784.3,-422.02,580.39,-323.97,1042.1,301.49,8_value
1300.3,18.279,257.1,550.94,899.17,-432.92,-5.7563,-426.34,377.86,-377.11,8_value
847.59,197.55,64.04,714.07,1527.6,-496.34,492.7,-202.84,-31.272,-4.8484,8_value
540.01,-726.48,-751.63,795.69,813.76,-358.71,577.42,-438.22,369.69,-325.74,9_value
688.65,-300.07,-211.46,1287.3,1047.5,31.083,1079.3,576.54,332.83,-227.78,9_value
1137.1,432.22,61.622,1158.8,977.1,284.84,159.97,-84.875,708.96,374.17,8_value
785.58,293.57,-154.18,603.17,1316.4,-210.11,402.36,-54.843,-232.99,148.71,8_value
433.14,405.5,215.55,388.09,911.56,354.79,619.36,-228.92,340.47,160.59,8_value
325.92,-649.76,-449.44,839.81,912.56,-315.69,531.92,-355.5,279.62,-412.81,9_value
626.96,343.15,-161.67,577.47,1310.2,-286.4,316.23,111.11,-126.52,181.9,8_value
180.95,-218.39,-401.11,781.6,925.98,-204.24,533.01,-276.75,87.99,-369.01,9_value
225.69,508.4,-434.25,758.8,1129.7,-532.87,769.01,-123.04,221.23,161.77,8_value
330.58,-172.35,-493.81,621.49,1060.9,-529.3,148.35,-616.83,378.36,-273.83,9_value
1371.5,-472.88,-322.78,107.45,513.34,-171.19,252.85,-126.76,330.86,383.51,9_value
431.62,-228.22,112.11,472.09,1107.1,-470.23,587.35,-365.04,300.92,-1.7457,8_value
525.88,285.55,-627.55,1040.4,1277.5,-398.97,251.93,-620.56,135.66,135.7,8_value
475.36,531.78,-344.79,879.25,1273.8,-125.83,376.13,-4.6695,130.35,533.93,8_value
1031.4,-687.59,-237.08,547.67,1198.9,-699.27,916.9,-681.85,562.09,266.46,8_value
466.37,-637.93,26.78,708.17,1032.6,34.555,494.58,-54.218,123.29,151.3,9_value
734.52,-661.21,385.87,643.79,1384.7,130.61,197.94,-143.7,336.15,456.57,9_value
527.97,190.37,526.47,75.477,1025.4,-312.9,601.62,-16.87,949.24,-485.39,8_value
1088.6,475.92,18.905,629.8,1312.9,-402.65,364.58,31.255,-41.517,-47.752,8_value
593.76,287.2,-646.42,722.87,989.08,-213.61,98.492,-128.9,-63.898,2.0168,8_value
866.45,212.85,150.94,743.54,1614.6,-617.2,72.003,-392.61,63.207,259.73,8_value
974.68,-35.755,-63.162,-258.53,1211.9,40.232,100.74,-573.81,400.7,-169.48,9_value
796.24,614.7,291.41,488.91,1212.5,277.63,422.72,350.55,641.54,-17.48,8_value
935.33,68.595,399.52,440.54,1348.8,-50.172,716.91,-182.59,93.274,-213.35,8_value
627.52,-544.86,243.68,502.59,1037.6,550.77,182.67,-113.97,647.68,383.64,9_value
